product_id,product_name,category,discounted_price,actual_price,avg_rating,unique_reviewers,rating_count_sum,median_review_length,aggregated_reviews,total_review_rows
B00A0VCJPI,"TP-Link TL-WA850RE Single_Band 300Mbps RJ45 Wireless Range Extender, Broadband/Wi-Fi Extender, Wi-Fi Booster/Hotspot with 1 Ethernet Port, Plug and Play, Built-in Access Point Mode, White",Computers&Accessories|NetworkingDevices|Repeaters&Extenders,1469.0,2499.0,4.2,8,1253104.0,94.5,okay to use it's a china product to be clear. look and feel is good. base of the device is little wider ||| worthy product ...!!!!👍 so if you have 3-pin socket points consecutively then ysing the next socket could be difficult.the wi-fi signal strength is good as extender but it reduces internet speed. for example my internet speed is 30 mbps which i get if directly connected to my primary router / network. but if connected through extender it downgrades to 18-19 mbps. overall okay to use. i would have been happy to see a made in india device as the price is also not very low ||| single band. 2.4 ghz only but unfortunately india is not manufacturing any.. it seems. ||| difficult ||| valued for money single band is an ancient technology.this device will supply only 2.4 ghzthat means 5ghz will not be available in your room where you choose to use this. ||| so far all is good it was difficult to use and install at first ||| ok after that it’s been working perfectly with great signal strength! ||| it’s for 2.4ghz it is a good product valued for money but i think it should be sometimes give low speed,8
B00A328ENA,"Panasonic SR-WA22H (E) Automatic Rice Cooker, Apple Green, 2.2 Liters",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Rice&PastaCookers,2976.0,3945.0,4.2,8,29920.0,32.5,good good ||| adequate and efficient are the most apt words. adequate and efficient are the most apt words. its really of excellent quality ||| good product usage and vfm. i recommend it to all small families from one to five.extremely functional ||| single rice bowl excellent quality ||| good easy to maintain ||| gift of god clean. takes little space. it doubles up as a momo maker ||| nice idly maker ||| looks elegant odiyapithaa maker,8
B00A7PLVU6,Orpat HHB-100E WOB 250-Watt Hand Blender (White),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|HandBlenders,753.0,899.0,4.2,8,147696.0,25.0,nice product but little bit costly speed is gud nd easy to handle ||| is good very useful ||| value for money quality is okay for this price. ||| ok ok ||| good product good product ||| nice product nice product ||| we can use it for every work like chatni is is easy to use and we can use it for everything.it is orerall great 👍 ||| shake i bought it in 2019,8
B00ABMASXG,"Bajaj Immersion Rod Water Heater 1500 Watts, Silver","Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|ImmersionRods",539.0,720.0,4.1,8,288136.0,100.0,warranty shape are getting change day by day..i think it will be lasting for 1 yr. ||| plug is not supporting the plug is not supported in the sockets which is used in our houses. need to buy another socket of 16amp to make this product usable. otherwise it will be of no use. ||| good product nice product. it warm the 1 bucket water in 5m. ||| great branded and good quality ||| product is good i have used this product twice since the purchase and it's good. the cord length can be increased more ||| you can go for it but...... read review so that it will be easy to use. the water is getting heated in a short span of time. there is a minimum and maximum marking on the heater and the heater should be immersed inside the water till the minimum markings compulsaryly.. so if u are going to heat a half bucket of water it won't be used. ||| fabulous product is good ||| good wire lenth and cord lenth are enoughsuper easy to use but packing shi se ki hui nhi hoti4 star for good product but removed 1 star for bad packing,8
B00AXHBBXU,"Casio FX-82MS 2nd Gen Non-Programmable Scientific Calculator, 240 Functions and 2-line Display, Black",OfficeProducts|OfficeElectronics|Calculators|Scientific,522.0,550.0,4.4,8,97432.0,23.0,not bad good ||| good for engineers. i use this to solve my numericals and its good. ||| good excellent tool for kids in learning ||| its great ! a quality product ||| good good product ||| 200 product is amazing and less weight good use of it and u can go for it ||| good good ||| superb quality,8
B00B3VFJY2,"HUL Pureit Germkill kit for Advanced 23 L water purifier - 3000 L Capacity, Sand, Multicolour",Home&Kitchen|Kitchen&HomeAppliances|WaterPurifiers&Accessories|WaterPurifierAccessories,980.0,980.0,4.2,8,37920.0,19.5,it's very nice ok ||| got the correct one for replacing battery of purit 23 advanced water purifier. got what i required. ||| asked good ||| good product very good ||| very good item i like it ||| awesome been using it since 5 years ||| good ok ||| ok nice product,8
B00B7GKXMG,Wipro Smartlife Super Deluxe Dry Iron- 1000W,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|DryIrons",699.0,850.0,4.1,8,8848.0,36.0,it s very nice and easy to use its light weight easy to use but is not worth for the value ||| good quality...go and purchase very good product ||| good good ||| good quality very good quality ||| good product 👍 easy to to use ||| good good and very happy with this product ||| value for money @600₹ value for money @600₹ ||| good easy to use,8
B00BN5SNF0,"ENVIE® (AA10004PLNi-CD) AA Rechargeable Batteries, Low Self Discharge, AA 1000mAh Ni-CD (Pack of 4)",Electronics|GeneralPurposeBatteries&BatteryChargers|RechargeableBatteries,250.0,250.0,3.9,8,111768.0,83.5,कुछ खास नहीं बस ठीक ठाक है बैटरी के रेट ठीक हैं डिलीवरी ज्यादा है 40 रुपएटोटल 290 ₹ देने पड़े ||| not good for regular use charging does not last for more than 3 days with out use after full recharge ||| pathetic battery back up battery does not last even one week even in wall clocks ||| good charger is not good because no idicate light after battery fully charge ||| does as it should get higher wattage..... 1000 too less and required constant charging. ||| very pathetic battery - never buy not even last for 1-2 month in wall clock . battery leakage is another problempls don't buy and waste money instead go for good mah and good brands ||| worth buy i have tried changing once only it's ok ||| good 1.2 v please check when buying,8
B00C3GBCIS,GIZGA Club-laptop Neoprene Reversible for 15.6-inches Laptop Sleeve - Black-Red,Computers&Accessories|Accessories&Peripherals|LaptopAccessories|Bags&Sleeves|LaptopSleeves&Slipcases,249.0,499.0,4.2,8,182880.0,105.5,"quality is awesome trust me guys 👍 it's quality is really good and it can carry 15.6"" to 16"" laptops easily 👍 ||| nice to purchase no problem to take. must be taken. the quality is great. the stitching is also strong ||| aesthetic look but not sure about the reverse side the stitching is very ordinary and it looks bad on the inner side. ||| worth the money decent purchase ||| zipless and logoless but great product the product does not have zip and preferred to use black side.the red side gets fluffy.measures are 11.2 to 15.6 inch.your laptop should be smaller then this size.so that it fits and easy to remove. ||| value for money product fit perfectly for laptop material is good not best but within this price it is really good bit expensive could have been under 100 rupees ( justified) works well prevents from dust undoubtedly one should go for it ||| looks good product looks good ||| size big size want small size",8
B00CEQEGPI,"Logitech MK270r USB Wireless Keyboard and Mouse Set for Windows, 2.4 GHz Wireless, Spill-resistant Design, 8 Multimedia & Shortcut Keys, 2-Year Battery Life, PC/Laptop- Black","Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboard&MouseSets",1345.0,2295.0,4.2,8,139304.0,192.5,great keyboard edit: this doesn't change my review (actually ||| average mouse. it probably makes it lean even heavier towards the 4 star than 3 star rating) but i actually sat on the keyboard while it was on my chair (i'm an absolute unit of a dude weighing 120kg) and the keyboard wasn't affected at all. i'm genuinely surprised.first of all ||| good for daily use i'd give this a 3.5/5 instead of the 4 but i rounded it up instead of down because there's more to like than dislike.product was delivered promptly but the packaging was in rough shape. when i unpacked it ||| mouse is too small in size to use and getting pain the keyboard had three missing keys (iirc it was left alt ||| must buy this for normal use z and the windows keys). i turned over the box and dumped everything and voila! the missing keys fell out. not off to a great start but i slapped those keys on (which was very straightforward meaning that replacing keycaps in the future will be relatively easy) and plugged in the receiver to my laptop. no setup or 3rd party software necessary ||| noisy and not ergonomic it just started working instantly. pretty seamless.i only use the keyboard when i connect my laptop to my tv and i'm sitting at a distance ||| great product i use my laptop's keyboard otherwise. i absolutely love the keyboard. i was expecting it to feel wonky and cheap but it actually feels decent. it's not super premium but it's much better than what i was expecting for the price. it has flip stands on the back to raise it and an on/off switch if you want to conserve battery. the keys themselves are full sized ||| well suited for ordinary and official usage. and as someone with larger hands,8
